model_name,data_path,bleu,bleu_precision_1,bleu_precision_2,bleu_precision_3,bleu_precision_4,brevity_penalty,length_ratio,translation_length,reference_length,rouge1,rouge2,rougeL,rougeLsum,qwen3_embedding_distance,gemma_embedding_distance,luxembourgish_embedding_distance,language
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_10.json,0.04721926724614543,0.2268348623853211,0.08551992225461613,0.02324380165289256,0.011025358324145534,1.0,1.0292728989612843,4360,4236,0.18171918270188753,0.027511238026905093,0.16945306329066,0.17014772542849466,"{'mean_distance': 0.421686589717865, 'std_distance': 0.11335908621549606}","{'mean_distance': 0.42193958163261414, 'std_distance': 0.09953376650810242}","{'mean_distance': 0.2694031596183777, 'std_distance': 0.1163182258605957}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_8.json,0.04437909175099445,0.21460791117279668,0.08010999083409716,0.02098717450446949,0.010750465164358073,1.0,1.0510576221735959,5764,5484,0.17226062279130916,0.021548097069816502,0.16133232185575908,0.161753579352229,"{'mean_distance': 0.4413803219795227, 'std_distance': 0.10920052975416183}","{'mean_distance': 0.434091717004776, 'std_distance': 0.09396165609359741}","{'mean_distance': 0.2826916575431824, 'std_distance': 0.11096375435590744}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_0.json,0.003529508002733776,0.055780289510212175,0.005905986339895541,0.0010380622837370243,0.0004537953795379538,1.0,4.419032597266035,50430,11412,0.07911387042285217,0.006791196249853254,0.05983336480527936,0.06136523800626123,"{'mean_distance': 0.6146343946456909, 'std_distance': 0.1292845606803894}","{'mean_distance': 0.6138284802436829, 'std_distance': 0.12331033498048782}","{'mean_distance': 0.5033367276191711, 'std_distance': 0.16435512900352478}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_26.json,0.07027292561469896,0.2389455782312925,0.1068840579710145,0.041666666666666664,0.022916666666666665,1.0,1.0642533936651584,1176,1105,0.2146883212411798,0.04067870865886437,0.2100916114776257,0.2102511585184008,"{'mean_distance': 0.40753641724586487, 'std_distance': 0.11841142922639847}","{'mean_distance': 0.4082743227481842, 'std_distance': 0.10650474578142166}","{'mean_distance': 0.24949990212917328, 'std_distance': 0.109733447432518}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_6.json,0.03988144841970569,0.20747687564234327,0.07458040064970221,0.018592677345537757,0.008793208004851425,1.0,1.1190339275445658,7784,6956,0.17031175059094755,0.019633380328165674,0.16053085648362675,0.16050408934159374,"{'mean_distance': 0.43853098154067993, 'std_distance': 0.11341776698827744}","{'mean_distance': 0.4294564127922058, 'std_distance': 0.09424510598182678}","{'mean_distance': 0.2811017334461212, 'std_distance': 0.11318203061819077}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_9.json,0.045999288950742734,0.2299215935579572,0.08681961313540261,0.022765396597172298,0.010769230769230769,0.977995239255645,0.9782338308457711,4719,4824,0.18034900605112547,0.019722600241280672,0.16765814857053335,0.169542946860061,"{'mean_distance': 0.4360421597957611, 'std_distance': 0.11491843312978745}","{'mean_distance': 0.4303185045719147, 'std_distance': 0.09594399482011795}","{'mean_distance': 0.2718643844127655, 'std_distance': 0.11360209435224533}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_26.json,0.07769345619770546,0.2445793581960104,0.11285846438482887,0.04757185332011893,0.02774813233724653,1.0,1.0434389140271494,1153,1105,0.19943695147560214,0.04002009229872932,0.19378133173621853,0.19449871466959884,"{'mean_distance': 0.4083397686481476, 'std_distance': 0.12432152777910233}","{'mean_distance': 0.4126054048538208, 'std_distance': 0.10708922892808914}","{'mean_distance': 0.2501267194747925, 'std_distance': 0.11759297549724579}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_25.json,0.07364112441888587,0.24069478908188585,0.1128747795414462,0.044381491973559964,0.024390243902439025,1.0,1.025445292620865,1209,1179,0.21122755669426782,0.05193918515948877,0.20733773781687434,0.2066420328961251,"{'mean_distance': 0.3979831337928772, 'std_distance': 0.13660219311714172}","{'mean_distance': 0.4072447717189789, 'std_distance': 0.12049652636051178}","{'mean_distance': 0.24616093933582306, 'std_distance': 0.12399985641241074}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_4.json,0.04546552957040083,0.19233300427772293,0.07064188607812769,0.022276334776334776,0.014117870001895017,1.0,1.2874391018851938,12156,9442,0.16295278671066488,0.02040255661465284,0.15126391221093213,0.15167249012542558,"{'mean_distance': 0.4435235857963562, 'std_distance': 0.10556451231241226}","{'mean_distance': 0.43649613857269287, 'std_distance': 0.0924408808350563}","{'mean_distance': 0.2938823401927948, 'std_distance': 0.11211763322353363}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_11.json,0.046619020653881384,0.229765708200213,0.08582721626199886,0.023137019230769232,0.010918432883750802,0.9867761791803683,0.9868628481345244,3756,3806,0.18905551827897119,0.025416544223661554,0.1794850106242321,0.17940887254036625,"{'mean_distance': 0.4274405241012573, 'std_distance': 0.11750572919845581}","{'mean_distance': 0.4282952845096588, 'std_distance': 0.10324431955814362}","{'mean_distance': 0.2755603492259979, 'std_distance': 0.11491546779870987}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_17.json,0.06257797423616639,0.25225225225225223,0.10802139037433155,0.03673938002296211,0.019206939281288724,0.945013036300504,0.946470866887731,1998,2111,0.20691171963084876,0.04251862736605587,0.1971283294604928,0.19973968432501968,"{'mean_distance': 0.42149531841278076, 'std_distance': 0.13184478878974915}","{'mean_distance': 0.4216207265853882, 'std_distance': 0.1157115250825882}","{'mean_distance': 0.26270851492881775, 'std_distance': 0.12015731632709503}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_20.json,0.06452053654914892,0.24870763928776565,0.10555216595485052,0.03643461288223813,0.018118466898954706,1.0,1.0157526254375728,1741,1714,0.21024168671983617,0.04118092922292009,0.19756164516265345,0.19768578687748398,"{'mean_distance': 0.41262349486351013, 'std_distance': 0.11780397593975067}","{'mean_distance': 0.41837701201438904, 'std_distance': 0.10294170677661896}","{'mean_distance': 0.2566536068916321, 'std_distance': 0.11864324659109116}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_3.json,0.04045326815719923,0.17776143189898247,0.06403217568947905,0.019648328226988143,0.011974380395433026,1.0,1.4295478443743428,16314,11412,0.1589593519750478,0.018229738497191596,0.1455833215801995,0.14664356614853258,"{'mean_distance': 0.4448656141757965, 'std_distance': 0.11165422201156616}","{'mean_distance': 0.4400191605091095, 'std_distance': 0.09511929750442505}","{'mean_distance': 0.30449917912483215, 'std_distance': 0.11717195063829422}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_2.json,0.03193465655354676,0.15570773904536328,0.05162218315486655,0.014679101594834721,0.008814607063133192,1.0,1.7018051174202593,19421,11412,0.14661308617263225,0.01605968220122767,0.13299562813024074,0.13407053276126096,"{'mean_distance': 0.46419984102249146, 'std_distance': 0.1056269183754921}","{'mean_distance': 0.4534112215042114, 'std_distance': 0.09086225181818008}","{'mean_distance': 0.32813358306884766, 'std_distance': 0.12234930694103241}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_16.json,0.05315536646452573,0.22936507936507936,0.08766778523489933,0.02891459074733096,0.013731060606060606,1.0,1.0880829015544042,2520,2316,0.19107082570074052,0.02883546749362411,0.1754442429061796,0.17643473250738045,"{'mean_distance': 0.42948105931282043, 'std_distance': 0.11462084203958511}","{'mean_distance': 0.42271092534065247, 'std_distance': 0.09587369859218597}","{'mean_distance': 0.26787012815475464, 'std_distance': 0.11679960042238235}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_14.json,0.05687932140550075,0.24745379102225576,0.10080321285140562,0.0322026620867325,0.01614391143911439,0.9478446205169703,0.9491586108127461,2651,2793,0.19661621423847583,0.03902372784854321,0.1856747871179409,0.18657996100459304,"{'mean_distance': 0.42510777711868286, 'std_distance': 0.12862414121627808}","{'mean_distance': 0.42323169112205505, 'std_distance': 0.10844459384679794}","{'mean_distance': 0.26147663593292236, 'std_distance': 0.1177375540137291}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_11.json,0.04656937609759625,0.2317241379310345,0.0891234242157725,0.024397873005943073,0.011397921555481059,0.9512950287921809,0.9524435102469785,3625,3806,0.1877635593250639,0.022015440613974594,0.1773331648556772,0.17636797494745832,"{'mean_distance': 0.42539435625076294, 'std_distance': 0.12065006047487259}","{'mean_distance': 0.4183715283870697, 'std_distance': 0.09982232004404068}","{'mean_distance': 0.2687838077545166, 'std_distance': 0.11727090924978256}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_29.json,0.06654748749600259,0.2553191489361702,0.10560344827586207,0.03682393555811277,0.019753086419753086,1.0,1.0227979274611398,987,965,0.2142378449483559,0.05210252908554451,0.2034255343777414,0.2030456565695018,"{'mean_distance': 0.40604373812675476, 'std_distance': 0.1144794374704361}","{'mean_distance': 0.4093582332134247, 'std_distance': 0.09231054037809372}","{'mean_distance': 0.2461683452129364, 'std_distance': 0.10719584673643112}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_9.json,0.04634834995303226,0.23303834808259588,0.08897831433042701,0.023333333333333334,0.010185892538833716,0.9836994234755725,0.9838308457711443,4746,4824,0.18430972683013913,0.022962173314842967,0.17166370485478272,0.17309102522839798,"{'mean_distance': 0.4269453287124634, 'std_distance': 0.11072208732366562}","{'mean_distance': 0.4174371063709259, 'std_distance': 0.09828595817089081}","{'mean_distance': 0.26761752367019653, 'std_distance': 0.10818039625883102}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_1.json,0.021498824899958704,0.1316086429556568,0.03943807191648408,0.009325142528837229,0.004413705237293534,1.0,2.096652646337189,23927,11412,0.13234273613495814,0.013077096162854936,0.1150628149360848,0.11641467311883597,"{'mean_distance': 0.4762129485607147, 'std_distance': 0.10970757156610489}","{'mean_distance': 0.46854323148727417, 'std_distance': 0.09351013600826263}","{'mean_distance': 0.3622853457927704, 'std_distance': 0.1347394585609436}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_4.json,0.04392655250422942,0.19298245614035087,0.0714734104564613,0.021098238673824998,0.012793811365664981,1.0,1.2375556026265622,11685,9442,0.16322793838814126,0.020296214615991164,0.1518737419265737,0.15311601167179506,"{'mean_distance': 0.44043296575546265, 'std_distance': 0.1161322295665741}","{'mean_distance': 0.4341832101345062, 'std_distance': 0.0976230651140213}","{'mean_distance': 0.2937665581703186, 'std_distance': 0.11281237006187439}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_15.json,0.05563609907822517,0.2339486356340289,0.09288453344695356,0.02997275204359673,0.016042780748663103,0.9785637515982221,0.9787902592301649,2492,2546,0.1960574203564301,0.044760410146527665,0.18722684520285462,0.18763087546269394,"{'mean_distance': 0.4203917384147644, 'std_distance': 0.1283765584230423}","{'mean_distance': 0.4177583158016205, 'std_distance': 0.11153523623943329}","{'mean_distance': 0.27093517780303955, 'std_distance': 0.12089190632104874}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_22.json,0.06454783483232293,0.257445400397088,0.1071932299012694,0.03773584905660377,0.017857142857142856,0.982940049887489,0.9830839297332465,1511,1537,0.21128741103804655,0.04519109817774035,0.19985530566674892,0.2023716387720583,"{'mean_distance': 0.4158863425254822, 'std_distance': 0.12712721526622772}","{'mean_distance': 0.4133043885231018, 'std_distance': 0.108129121363163}","{'mean_distance': 0.25048306584358215, 'std_distance': 0.11538136005401611}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_9.json,0.04568538045851664,0.2360621761658031,0.08721441124780316,0.021734050011684974,0.009735396904643036,1.0,1.0002072968490878,4825,4824,0.18494502432879034,0.026507247560126408,0.1709256544620109,0.1715361593649115,"{'mean_distance': 0.4213053286075592, 'std_distance': 0.11395713686943054}","{'mean_distance': 0.41483259201049805, 'std_distance': 0.09399648010730743}","{'mean_distance': 0.2709077000617981, 'std_distance': 0.11177616566419601}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_20.json,0.0634924494609002,0.24953789279112754,0.10848126232741617,0.03805496828752643,0.019741837509491267,0.9454738883677121,0.9469078179696616,1623,1714,0.19166608405444543,0.0331265911837105,0.1863116379885139,0.18608675435369088,"{'mean_distance': 0.42088156938552856, 'std_distance': 0.11935979872941971}","{'mean_distance': 0.4211638271808624, 'std_distance': 0.1110406443476677}","{'mean_distance': 0.26187601685523987, 'std_distance': 0.1075366660952568}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_3.json,0.041294754385386906,0.18183506686478454,0.0643142820281254,0.020064637759224346,0.012392620757639769,1.0,1.4153522607781284,16152,11412,0.1586986362121283,0.02019741928360457,0.1453407016845795,0.14657293646452682,"{'mean_distance': 0.4481905996799469, 'std_distance': 0.10970482230186462}","{'mean_distance': 0.44261473417282104, 'std_distance': 0.09310071915388107}","{'mean_distance': 0.30428552627563477, 'std_distance': 0.11653371900320053}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_26.json,0.08182483147567537,0.26260869565217393,0.12337662337662338,0.04970178926441352,0.027837259100642397,1.0,1.0407239819004526,1150,1105,0.2361539409096773,0.05133941600465233,0.22640074848102454,0.22778098626626342,"{'mean_distance': 0.39282262325286865, 'std_distance': 0.11484482139348984}","{'mean_distance': 0.3948681652545929, 'std_distance': 0.10403092950582504}","{'mean_distance': 0.24514709413051605, 'std_distance': 0.11018601059913635}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_15.json,0.05146872323216826,0.23119777158774374,0.09121621621621621,0.02699055330634278,0.012993262752646775,0.9869541297149389,0.9870384917517675,2513,2546,0.18946681067613746,0.035824495845405854,0.18187529995769394,0.18214869517188287,"{'mean_distance': 0.42699360847473145, 'std_distance': 0.1246776133775711}","{'mean_distance': 0.42158955335617065, 'std_distance': 0.11172860860824585}","{'mean_distance': 0.28288352489471436, 'std_distance': 0.12545064091682434}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_15.json,0.05321755944637675,0.23376623376623376,0.08973288814691152,0.02798756108396268,0.013770180436847104,0.9980342054695222,0.9980361351139042,2541,2546,0.18727602690129658,0.02804608036021741,0.17875189552977058,0.18045228955537945,"{'mean_distance': 0.42116689682006836, 'std_distance': 0.10781145095825195}","{'mean_distance': 0.42551031708717346, 'std_distance': 0.09446445107460022}","{'mean_distance': 0.26356616616249084, 'std_distance': 0.11214333772659302}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_4.json,0.043633721899082975,0.1857775590551181,0.06948018528049409,0.021395181589356348,0.013125590179414542,1.0,1.2912518534208854,12192,9442,0.15876308604100448,0.020465463845085678,0.14850070478276545,0.14961048757465878,"{'mean_distance': 0.4459182024002075, 'std_distance': 0.11305776238441467}","{'mean_distance': 0.43757393956184387, 'std_distance': 0.09231556951999664}","{'mean_distance': 0.29909998178482056, 'std_distance': 0.11997892707586288}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_27.json,0.08033110111554882,0.2640736949846469,0.13325991189427314,0.05363528009535161,0.02987012987012987,0.927055293363574,0.9295908658420552,977,1051,0.2159603150752512,0.046211537682038124,0.20842155364377524,0.20988950779393786,"{'mean_distance': 0.3983771502971649, 'std_distance': 0.12405818700790405}","{'mean_distance': 0.3924703598022461, 'std_distance': 0.10675614327192307}","{'mean_distance': 0.24484488368034363, 'std_distance': 0.12326614558696747}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_12.json,0.05193500073862695,0.23412821306906162,0.09345179335307667,0.026676026676026678,0.013162843174125612,0.9864659108623088,0.9865566758325696,3229,3273,0.20298986644318837,0.039886307319800196,0.19283324103319432,0.19402791706562342,"{'mean_distance': 0.4080113470554352, 'std_distance': 0.12983649969100952}","{'mean_distance': 0.4021367132663727, 'std_distance': 0.11365559697151184}","{'mean_distance': 0.26611605286598206, 'std_distance': 0.12039078772068024}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_10.json,0.04869100597813551,0.23191842542091534,0.09035992952428895,0.02440332528828104,0.011190817790530846,0.995504562183757,0.9955146364494807,4217,4236,0.1793985997704312,0.026525185535347995,0.16973651794767278,0.17137309068116682,"{'mean_distance': 0.4291827082633972, 'std_distance': 0.10858921706676483}","{'mean_distance': 0.42375028133392334, 'std_distance': 0.09287220984697342}","{'mean_distance': 0.2680492103099823, 'std_distance': 0.10724756866693497}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_2.json,0.033370499513601735,0.15669974541486986,0.05323439264397484,0.015490054048030312,0.009597039949124126,1.0,1.6865580091132142,19247,11412,0.14167690418991896,0.015976267105942694,0.12813585025817043,0.12935257772635964,"{'mean_distance': 0.45763278007507324, 'std_distance': 0.10578189790248871}","{'mean_distance': 0.4493360221385956, 'std_distance': 0.09206200391054153}","{'mean_distance': 0.32651254534721375, 'std_distance': 0.12639079988002777}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_13.json,0.05107547513366271,0.24447663889894966,0.09536679536679536,0.02645721372467962,0.013790035587188613,0.9457501163638762,0.9471698113207547,2761,2915,0.20598610358989314,0.03764039707889297,0.19510857751869679,0.19586638032614212,"{'mean_distance': 0.4156002402305603, 'std_distance': 0.12445489317178726}","{'mean_distance': 0.4142712652683258, 'std_distance': 0.11026094853878021}","{'mean_distance': 0.26516488194465637, 'std_distance': 0.1199442520737648}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_15.json,0.05806411030690557,0.25224839400428267,0.10410958904109589,0.03471882640586797,0.017894736842105262,0.9135985513827909,0.9171249018067557,2335,2546,0.1919974184784004,0.041506941184571294,0.18291810288360102,0.18307093580968337,"{'mean_distance': 0.41892215609550476, 'std_distance': 0.12366627901792526}","{'mean_distance': 0.42149943113327026, 'std_distance': 0.10545549541711807}","{'mean_distance': 0.25939279794692993, 'std_distance': 0.11325623840093613}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_1.json,0.02152312565684601,0.13184888666499875,0.03891650951482942,0.00921435499515034,0.004538852578068265,1.0,2.101472134595163,23982,11412,0.13260294795532934,0.012853736760037034,0.11606013882725756,0.11743277246036363,"{'mean_distance': 0.47358012199401855, 'std_distance': 0.10614769905805588}","{'mean_distance': 0.4668956995010376, 'std_distance': 0.08861778676509857}","{'mean_distance': 0.3628646433353424, 'std_distance': 0.13391853868961334}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_1.json,0.0248784437542674,0.1287860031360898,0.039899932157394846,0.011075259440132554,0.006731287022078622,1.0,2.123554153522608,24234,11412,0.13006742718575434,0.013599901096988934,0.11453201751568264,0.11561057567859095,"{'mean_distance': 0.48184964060783386, 'std_distance': 0.10621389001607895}","{'mean_distance': 0.47243019938468933, 'std_distance': 0.09350495785474777}","{'mean_distance': 0.3692173361778259, 'std_distance': 0.1343909204006195}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_2.json,0.027309948431527287,0.1537931400095425,0.049909405369790806,0.011900017081364232,0.0060899899485602794,1.0,1.6529092183666316,18863,11412,0.14351718834448216,0.015643930048362835,0.12899755354746836,0.13001691781318309,"{'mean_distance': 0.460886687040329, 'std_distance': 0.1070343554019928}","{'mean_distance': 0.453165739774704, 'std_distance': 0.09132222831249237}","{'mean_distance': 0.3261154592037201, 'std_distance': 0.12352605909109116}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_28.json,0.06634288153852985,0.24334975369458128,0.11134453781512606,0.03937007874015748,0.018159806295399514,1.0,1.0099502487562189,1015,1005,0.18918467361931912,0.045532633095887745,0.18500775704913117,0.1854342848614201,"{'mean_distance': 0.4223572611808777, 'std_distance': 0.09675836563110352}","{'mean_distance': 0.42360082268714905, 'std_distance': 0.08258484303951263}","{'mean_distance': 0.24597473442554474, 'std_distance': 0.1028619110584259}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_24.json,0.07185702640969023,0.24620060790273557,0.11174089068825911,0.043327556325823226,0.022367194780987885,1.0,1.0185758513931888,1316,1292,0.21742871315019247,0.0494462403518303,0.2114959768400339,0.21177056999046728,"{'mean_distance': 0.39365920424461365, 'std_distance': 0.12485005706548691}","{'mean_distance': 0.407364159822464, 'std_distance': 0.11012524366378784}","{'mean_distance': 0.23988711833953857, 'std_distance': 0.11515713483095169}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_8.json,0.04331513363397475,0.2170608108108108,0.07877383710568527,0.02055827989437948,0.01001401962747847,1.0,1.0795040116703136,5920,5484,0.1771667976428552,0.02238997212214978,0.1664721705690285,0.16746173274386333,"{'mean_distance': 0.43462392687797546, 'std_distance': 0.1085740327835083}","{'mean_distance': 0.4263172447681427, 'std_distance': 0.0912184789776802}","{'mean_distance': 0.2695859670639038, 'std_distance': 0.1070927157998085}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_24.json,0.06657139340342202,0.24538063562453807,0.10455974842767296,0.038623005877413935,0.01981981981981982,1.0,1.0472136222910218,1353,1292,0.20895476305864374,0.040261628657454834,0.20256051841019532,0.20384993666246573,"{'mean_distance': 0.40114080905914307, 'std_distance': 0.1248151957988739}","{'mean_distance': 0.4146229326725006, 'std_distance': 0.10082679241895676}","{'mean_distance': 0.265122652053833, 'std_distance': 0.12415159493684769}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_21.json,0.06451770338871986,0.24633251833740832,0.10526315789473684,0.03744798890429958,0.017843866171003718,1.0,1.0130030959752323,1636,1615,0.19801035222094293,0.031473062115898745,0.18484771029407857,0.18578652950319632,"{'mean_distance': 0.4156358540058136, 'std_distance': 0.118087999522686}","{'mean_distance': 0.4158910810947418, 'std_distance': 0.09988480061292648}","{'mean_distance': 0.25795984268188477, 'std_distance': 0.099847711622715}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_22.json,0.06639539266390672,0.27489481065918653,0.11477869467366841,0.041935483870967745,0.02005231037489102,0.9251123288925369,0.9277813923227066,1426,1537,0.2121272480281558,0.03817491600943956,0.20345025240706838,0.20438221613110918,"{'mean_distance': 0.4018320143222809, 'std_distance': 0.12371896952390671}","{'mean_distance': 0.40242671966552734, 'std_distance': 0.11213930696249008}","{'mean_distance': 0.24591532349586487, 'std_distance': 0.10891841351985931}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_29.json,0.05600576866819988,0.24742268041237114,0.09769484083424808,0.029342723004694836,0.013871374527112233,1.0,1.005181347150259,970,965,0.1800710177233496,0.030019405041706554,0.17127184306843038,0.17118705385629399,"{'mean_distance': 0.4268980324268341, 'std_distance': 0.11992458999156952}","{'mean_distance': 0.4308330714702606, 'std_distance': 0.08443479239940643}","{'mean_distance': 0.26317745447158813, 'std_distance': 0.10472138226032257}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_3.json,0.04082347438074856,0.17665556788753237,0.06359198355601234,0.020042901193189435,0.01233529576675077,1.0,1.4211356466876972,16218,11412,0.1570612135675193,0.018873226292628532,0.14338652519576942,0.14451708681861458,"{'mean_distance': 0.4488001763820648, 'std_distance': 0.10954882949590683}","{'mean_distance': 0.44277423620224, 'std_distance': 0.09409311413764954}","{'mean_distance': 0.30535298585891724, 'std_distance': 0.11927292495965958}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_27.json,0.0685367458100533,0.24396782841823056,0.11238095238095239,0.040774719673802244,0.019736842105263157,1.0,1.0647002854424357,1119,1051,0.23515760980061395,0.05189061957025136,0.22397994539536503,0.22363901901279137,"{'mean_distance': 0.3837830126285553, 'std_distance': 0.12815919518470764}","{'mean_distance': 0.3972102105617523, 'std_distance': 0.10408370941877365}","{'mean_distance': 0.2453758716583252, 'std_distance': 0.1187879890203476}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_18.json,0.059661356887066225,0.24948347107438015,0.10474090407938258,0.03546099290780142,0.017197452229299363,0.9442779564891145,0.9457743038593063,1936,2047,0.2040331473627922,0.045578286888780385,0.19279625782911988,0.19448058746687918,"{'mean_distance': 0.4157564342021942, 'std_distance': 0.12747158110141754}","{'mean_distance': 0.41657763719558716, 'std_distance': 0.10883000493049622}","{'mean_distance': 0.2606884241104126, 'std_distance': 0.1140068918466568}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_29.json,0.06772666267939707,0.2512980269989616,0.10619469026548672,0.03905325443786982,0.020356234096692113,0.9979253119482714,0.9979274611398964,963,965,0.1952201751380331,0.034265910811274725,0.18596314830597677,0.1865698508414389,"{'mean_distance': 0.4149581491947174, 'std_distance': 0.10738223046064377}","{'mean_distance': 0.42130956053733826, 'std_distance': 0.08445971459150314}","{'mean_distance': 0.25712764263153076, 'std_distance': 0.1068892776966095}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_16.json,0.05876107446726425,0.2325020112630732,0.09361702127659574,0.031616982836495035,0.017324350336862367,1.0,1.0734024179620034,2486,2316,0.1894716302131509,0.033956738731630104,0.178330933423473,0.17986079824276596,"{'mean_distance': 0.423740029335022, 'std_distance': 0.1240425705909729}","{'mean_distance': 0.42545533180236816, 'std_distance': 0.10849720239639282}","{'mean_distance': 0.26173949241638184, 'std_distance': 0.118613101541996}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_23.json,0.07386088873180002,0.26497005988023953,0.1233974358974359,0.04827586206896552,0.02332089552238806,0.9482437281418892,0.9495380241648899,1336,1407,0.20386946984567467,0.04679675807382963,0.20072570445132898,0.199882479139542,"{'mean_distance': 0.40730226039886475, 'std_distance': 0.13384346663951874}","{'mean_distance': 0.4070222079753876, 'std_distance': 0.11092979460954666}","{'mean_distance': 0.2507314383983612, 'std_distance': 0.1170133575797081}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_17.json,0.05524549416764183,0.22528433945756782,0.0917516218721038,0.029556650246305417,0.015247108307045216,1.0,1.0828990999526291,2286,2111,0.19257393473351841,0.032768593631984234,0.1834838699921188,0.1855149074791284,"{'mean_distance': 0.4176957607269287, 'std_distance': 0.12635859847068787}","{'mean_distance': 0.41540735960006714, 'std_distance': 0.11267855018377304}","{'mean_distance': 0.27058088779449463, 'std_distance': 0.1283712238073349}",English
Llama-3.1-8B-Instruct-as4,../../data/processed/eng_test_history_as4_12.json,0.05031004878586562,0.22502972651605233,0.0904221802142407,0.025134048257372654,0.012526843235504653,1.0,1.027803238619004,3364,3273,0.187832878010252,0.031317779004698745,0.17672054514235247,0.17756484144444581,"{'mean_distance': 0.4259599447250366, 'std_distance': 0.11709439754486084}","{'mean_distance': 0.4232460558414459, 'std_distance': 0.09978629648685455}","{'mean_distance': 0.27958911657333374, 'std_distance': 0.10976678133010864}",English
